kode_prov,nama_prov,kode_kab,kab_nama,kode_kec,kec_nama,kode_desa,desa_nama
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,2,PULAU  PANJANG HILIR
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,3,BEDENG SIKURAN
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,4,BANJAR NANTIGO
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,5,PASAR INUMAN
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,6,PULAU SIPAN
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,7,PULAU BUSUK
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,8,KOTO INUMAN
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,9,SIGARUNTANG
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,10,PULAU BUSUK JAYA
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,11,SEBERANG PULAU BUSUK
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,12,KETAPING JAYA
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,13,LEBUH LURUS
14,RIAU,1,KUANTAN SINGINGI,61,INUMAN,14,KAMPUNG BARU KOTO
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,1,TANJUNG LAJAU
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,2,SUNGAI BULUH
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,3,SUNGAI BELA
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,8,PERIGI RAJA
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,9,SAPAT
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,10,TELUK DALAM
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,11,SUNGAI PIYAI
14,RIAU,3,INDRAGIRI HILIR,50,KUALA INDRAGIRI,12,TANJUNG MELAYU
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,1,RAMBAIAN
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,2,SUNGAI EMPAT
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,3,TELUK TUASAN
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,4,SUNGAI ILIRAN
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,5,TELUK SUNGKA
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,6,TELUK PANTAIAN
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,7,TELUK PINANG
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,8,KUALA GAUNG
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,9,KELUMPANG
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,10,IDAMAN
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,11,HARAPAN MAKMUR
14,RIAU,3,INDRAGIRI HILIR,90,GAUNG ANAK SERKA,12,TANJUNG HARAPAN
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,1,TANJUNG
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,2,TABING
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,3,PONGKAI
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,4,GUNUNG MALELO
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,5,SIBIRUANG
14,RIAU,6,KAMPAR,21,KOTO KAMPAR HULU,6,BANDUR PICAK
14,RIAU,7,ROKAN HULU,40,RAMBAH,2,MENAMING
14,RIAU,7,ROKAN HULU,40,RAMBAH,3,RAMBAH TENGAH HULU
14,RIAU,7,ROKAN HULU,40,RAMBAH,4,RAMBAH TENGAH BARAT
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,18,KENDENAN
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,19,SALUKANAN
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,20,TIRO WALI
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,21,PANDUNG BATU
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,22,BALLA
73,SULAWESI SELATAN,16,ENREKANG,30,BARAKA,23,BONE BONE
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,1,TABAH
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,2,LAMASI PANTAI
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,3,SEBA-SEBA
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,4,KENDEKAN
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,5,SUKADAMAI
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,6,RANTE DAMAI
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,7,PANGALLI
73,SULAWESI SELATAN,17,LUWU,81,WALENRANG TIMUR,8,TANETE
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,10,LEMBANG ULUWAY
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,11,LEMBANG ULUWAY BARAT
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,19,LEMBANG GASING
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,23,LEMBANG MARINDING
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,24,LEMBANG KE PE TINORING
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,25,LEMBANG RANDANAN
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,30,KELURAHAN TAMPO
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,32,LEMBANG SIMBUANG
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,34,KELURAHAN LEMO
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,35,KELURAHAN TENGAN
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,37,LEMBANG RANTEDADA
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,38,LEMBANG PA TENGKO
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,40,KELURAHAN  RANTE KALUA
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,41,LEMBANG BUNTU TANGTI
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,42,LEMBANG BUNTUDATU
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,43,LEMBANG PALIPU
73,SULAWESI SELATAN,18,TANA TORAJA,20,MENGKENDEK,44,LEMBANG PAKALA
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,1,LEMBANG  PA BUARAN
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,2,LEMBANG RANDAN BATU
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,3,KELURAHAN TIROMANDA
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,4,KELURAHAN TOSAPAN
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,5,LEMBANG BO NE BUNTU SISONG
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,6,LEMBANG PATEKKE
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,7,KELURAHAN SANDABILIK
73,SULAWESI SELATAN,18,TANA TORAJA,41,MAKALE SELATAN,8,KELURAHAN PASANG
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,1,LEMBANG PALI
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,2,LEMBANG SE SENG
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,3,KELURAHAN BITTUANG
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,4,LEMBANG  TIROAN
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,5,LEMBANG BAU
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,6,LEMBANG REMBO REMBO
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,7,LEMBANG BURASIA
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,8,LEMBANG BUTTU LIMBONG
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,9,LEMBANG KOLE PALIAN
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,10,LEMBANG BALLA
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,11,LEMBANG PATONGLOAN
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,12,LEMBANG SASAK
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,13,LEMBANG LE TEK
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,14,LEMBANG SANDANA
73,SULAWESI SELATAN,18,TANA TORAJA,51,BITTUANG,15,LEMBANG KANDUA
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,1,TANDUNG
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,11,PARARRA
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,13,BUNTU TERPEDO
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,14,TULAK TALLU
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,15,BAKKA
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,16,PENGKENDEKAN
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,17,MAROBO
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,18,SABBANG
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,19,SALAMA
73,SULAWESI SELATAN,22,LUWU UTARA,10,SABBANG,20,MALIMBU
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,1,MARI-MARI
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,2,BONE SUBUR
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,3,TETE URI
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,4,BATU ALANG
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,5,POMPANIKI
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,6,KALOTOK
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,7,KAMPUNG BARU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,3,SINAR PEKAYAU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,4,SEKUBANG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,5,NANGA LIBAU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,6,SEKUJAM TIMBAI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,7,SEMUNTAI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,8,SIRANG SETAMBANG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,9,MAIT HILIR
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,10,LENGKENAT
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,11,MANIS RAYA
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,12,KENYAUK
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,13,NANGA SEPAUK
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,14,TANJUNG RIA
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,15,TEMIANG KAPUAS
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,16,ENSABANG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,17,BULUH KUNING
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,18,TEMAWANG MUNTAI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,19,TAWANG SARI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,20,GERNIS JAYA
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,21,PAOH BENUA
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,22,BEDAYAN
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,23,TANJUNG HULU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,24,SUNGAI RAYA
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,25,LANDAU PANJANG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,26,BANGUN
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,27,SUKAU BERSATU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,28,KEMANTAN
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,29,PENINSUNG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,30,SEPULUT
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,31,TEMAWANG BULAI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,32,SUNGAI SEGAK
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,33,TANJUNG BALAI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,34,SINAR HARAPAN
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,35,RIAM KEMPADIK
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,36,NANGA LAYUNG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,37,LIMAU BAKTI
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,38,TANJUNG MAWANG
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,39,BUNGKONG BARU
61,KALIMANTAN BARAT,7,SINTANG,110,SEPAUK,40,SUNGAI JAUNG
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,1,RANYAI
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,2,SEJIRAM
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,3,BELUIS HARUM
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,4,GURUNG
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,5,BATI
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,6,SENEBAN
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,7,BELIKAI
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,8,PALA KOTA
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,9,EMPERIANG
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,10,NANGA LOT
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,11,TANJUNG KELILING
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,12,TAJUM MADA
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,13,JERENJANG
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,14,BEKUAN
61,KALIMANTAN BARAT,8,KAPUAS HULU,160,SEBERUANG,15,NANGA PALA
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,1,KELING PANGGAU
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,2,BAJAU ANDAI
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,3,TINTIN PENINJAU
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,4,NANGA KANTUK
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,5,KUMANG JAYA
61,KALIMANTAN BARAT,8,KAPUAS HULU,180,EMPANANG,6,LAJA SANDANG
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,1,HILIR KANTOR
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,2,PUTUSSIBAU KOTA
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,3,PALA PULAU
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,5,SIBAU HILIR
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,6,PADUA MENDALAM
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,7,DATAH DIAN
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,8,SIBAU HULU
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,9,NANGA SAMBUS
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,10,ARIUNG MANDALAM
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,11,TANJUNG KARANG
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,12,NANGA AWIN
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,13,TANJUNG BERUANG
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,14,BANUA TENGAH
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,15,NANGA NYABAU
61,KALIMANTAN BARAT,8,KAPUAS HULU,230,PUTUSSIBAU UTARA,16,SELUAN
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,8,DANDANG
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,9,BUANGIN
73,SULAWESI SELATAN,22,LUWU UTARA,11,SABBANG SELATAN,10,TERPEDO JAYA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,1,LAWEWE
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,2,LEMBANG-LEMBANG
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,3,MUKTI JAYA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,4,BERINGIN JAYA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,5,SUMPIRA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,6,MEKAR SARI JAYA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,7,LARA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,8,MARANNU
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,9,MUKTI TAMA
73,SULAWESI SELATAN,22,LUWU UTARA,21,BAEBUNTA SELATAN,10,POLEWALI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,9,TOLANGI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,13,SUKADAMAI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,14,MULYASARI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,15,WONOSARI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,16,SUKAMAJU
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,17,SALULEMO
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,18,SAPTAMARGA
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,19,KALUKU
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,20,TULUNG SARI
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,21,KATULUNGAN
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,22,TULUNG INDAH
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,23,TAMBOKE
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,24,MINANGA TALLU
73,SULAWESI SELATAN,22,LUWU UTARA,40,SUKAMAJU,25,LAMPUAWA
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,4,RAMPOANG
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,5,KARONDANG
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,6,MUNTE
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,7,POREANG
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,8,BUNGADIDI
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,9,BUNGAPATI
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,10,SUMBERDADI
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,11,SIDOBINANGUN
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,12,PATILA
73,SULAWESI SELATAN,22,LUWU UTARA,51,TANA LILI,13,SIDOMAKMUR
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,1,MALIWOWO
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,2,TAMPINNA
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,3,LAMAETO
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,4,SOLO
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,5,TAWAKUA
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,6,BALIREJO
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,7,MANTADULU
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,8,TARIPA
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,9,WATANGPANUA
73,SULAWESI SELATAN,25,LUWU TIMUR,40,ANGKONA,10,WANASARI
73,SULAWESI SELATAN,71,MAKASSAR,81,KEPULAUAN SANGKARRANG,1,KODINGARENG
73,SULAWESI SELATAN,71,MAKASSAR,81,KEPULAUAN SANGKARRANG,2,BARRANG CADDI
73,SULAWESI SELATAN,71,MAKASSAR,81,KEPULAUAN SANGKARRANG,3,BARRANG LOMPO
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,7,PAROPO
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,8,KARAMPUANG
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,9,PANDANG
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,10,MASALE
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,11,TAMAMAUNG
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,12,KARUWISI
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,13,SINRI JALA
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,14,KARUWISI UTARA
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,15,PAMPANG
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,16,PANAIKANG
73,SULAWESI SELATAN,71,MAKASSAR,100,PANAKKUKANG,17,TELLO BARU
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,1,BENTENG
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,2,SURUTANGA
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,3,PONTAP
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,4,SALEKOE
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,5,SALOTELLUE
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,6,MALATUNRUNG
73,SULAWESI SELATAN,73,PALOPO,21,WARA TIMUR,7,PONJALAE
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,1,ANDALAMBE
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,2,WAWORODA JAYA
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,3,SANUANGGAMO
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,4,OLO ONUA
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,5,PUUNDOMBI
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,6,OLUAAO
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,7,ANGGOHU
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,8,AMBOPI
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,9,BAROWILA
74,SULAWESI TENGGARA,3,KONAWE,185,TONGAUNA UTARA,10,NAMBEABORU
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,8,WATULIANDU
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,9,LAMOKATO
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,10,LALOEHA
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,11,TAHOA
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,12,BALANDETE
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,13,LALOMBAA
74,SULAWESI TENGGARA,4,KOLAKA,60,KOLAKA,14,SABILAMBO
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,1,WUURA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,2,LAMOLORI
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,3,RAKAWUTA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,4,TOLUWONUA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,5,MOWILA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,6,PUDAHOA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,7,PUWEHUKO
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,8,KONDOANO
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,9,MULYA SARI
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,10,MONAPA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,11,RANOMBAYASA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,12,PUNGGULAHI
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,13,RANO AOPA
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,14,LALOSINGI
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,15,MATAIWOI
74,SULAWESI TENGGARA,5,KONAWE SELATAN,101,MOWILA,16,WONUA KONGGA
33,JAWA TENGAH,8,MAGELANG,170,SECANG,13,NGADIROJO
33,JAWA TENGAH,8,MAGELANG,170,SECANG,14,MADYOCONDRO
33,JAWA TENGAH,8,MAGELANG,170,SECANG,15,NGABEAN
33,JAWA TENGAH,8,MAGELANG,170,SECANG,16,SECANG
33,JAWA TENGAH,8,MAGELANG,170,SECANG,17,KRINCING
33,JAWA TENGAH,8,MAGELANG,170,SECANG,18,DONOREJO
33,JAWA TENGAH,8,MAGELANG,170,SECANG,19,KARANGKAJEN
33,JAWA TENGAH,8,MAGELANG,170,SECANG,20,PURWOSARI
33,JAWA TENGAH,9,BOYOLALI,40,MUSUK,11,PAGERJURANG
33,JAWA TENGAH,9,BOYOLALI,40,MUSUK,12,SUKOREJO
